# Wink sensor recording
# Sensor: ADS1291
# Start timestamp millis: 1779202081700
# Start time: 2026-05-19 16:48:01
# Signals: ADS1291_EXG
# ADS1291 enabled: true
# ADS1291 sample_rate_hz: 250
# ADS1291 gain: 6
# ADS1291 mode: 1
# ADS1291 mode_label: EEG
sample_index,ADS1291_EXG
738,721529.0
739,721090.0
740,719811.0
741,719234.0
742,720231.0
743,721738.0
744,721196.0
745,719818.0
746,719256.0
747,720263.0
748,721603.0
749,721095.0
750,720042.0
751,719399.0
752,720365.0
753,721684.0
754,721164.0
755,719727.0
756,719045.0
757,720060.0
758,721666.0
759,721519.0
760,720008.0
761,719214.0
762,720290.0
763,721724.0
764,721324.0
765,719759.0
766,719126.0
767,720143.0
768,721773.0
769,721339.0
770,719897.0
771,719333.0
772,720351.0
773,721498.0
774,721272.0
775,719757.0
776,719129.0
777,720376.0
778,721909.0
779,721293.0
780,719951.0
781,719378.0
782,720577.0
783,722042.0
784,721693.0
785,719948.0
786,719224.0
787,720268.0
788,721595.0
789,721241.0
790,719959.0
791,719408.0
792,720473.0
793,721580.0
794,721399.0
795,719982.0
796,719235.0
797,720108.0
798,721492.0
799,721182.0
800,719845.0
801,719266.0
802,720278.0
803,721688.0
804,721154.0
805,719728.0
806,719029.0
807,720104.0
808,721766.0
809,721271.0
810,719852.0
811,719179.0
812,720305.0
813,721584.0
814,721063.0
815,719676.0
816,719071.0
817,720093.0
818,721432.0
819,721156.0
820,719665.0
821,719060.0
822,720015.0
823,721579.0
824,721174.0
825,719570.0
826,719251.0
827,720219.0
828,721466.0
829,721056.0
830,719876.0
831,719198.0
832,720104.0
833,721272.0
834,720992.0
835,719734.0
836,718961.0
837,720044.0
838,721358.0
839,720974.0
840,719588.0
841,719119.0
842,720131.0
843,721438.0
844,721072.0
845,719638.0
846,719069.0
847,720094.0
848,721463.0
849,720964.0
850,719576.0
851,719114.0
852,720536.0
853,721773.0
854,721047.0
855,719574.0
856,719175.0
857,720234.0
858,721474.0
859,721074.0
860,719778.0
861,719158.0
862,720408.0
863,721773.0
864,721349.0
865,719836.0
866,719251.0
867,720446.0
868,721786.0
869,721379.0
870,719891.0
871,719088.0
872,720319.0
873,721418.0
874,720810.0
875,719410.0
876,718739.0
877,719948.0
878,721368.0
879,720983.0
880,719602.0
881,718972.0
882,720239.0
883,721619.0
884,721215.0
885,719828.0
886,719343.0
887,720272.0
888,721661.0
889,721058.0
890,719896.0
891,719207.0
892,720140.0
893,721399.0
894,721059.0
895,719673.0
896,719082.0
897,720068.0
898,721591.0
899,721160.0
900,719784.0
901,719168.0
902,720142.0
903,721518.0
904,721328.0
905,720003.0
906,719311.0
907,720428.0
908,721785.0
909,721414.0
910,720085.0
911,719125.0
912,720038.0
913,721521.0
914,721113.0
915,719744.0
916,719186.0
917,720331.0
918,721725.0
919,721467.0
920,720172.0
921,719385.0
922,720513.0
923,721822.0
924,721321.0
925,719845.0
926,719045.0
927,720049.0
928,721519.0
929,720993.0
930,719711.0
931,719049.0
932,720104.0
933,721402.0
934,720974.0
935,719599.0
936,719136.0
937,720120.0
938,721381.0
939,720995.0
940,719729.0
941,719050.0
942,720044.0
943,720718.0
944,720596.0
945,719567.0
946,718841.0
947,719899.0
948,721420.0
949,721098.0
950,719633.0
951,718979.0
952,720212.0
953,721503.0
954,721056.0
955,719605.0
956,719032.0
957,720094.0
958,721479.0
959,721309.0
960,719885.0
961,719218.0
962,720234.0
963,721647.0
964,721245.0
965,719824.0
966,719177.0
967,720103.0
968,721777.0
969,721739.0
970,720217.0
971,719464.0
972,720390.0
973,721976.0
974,721674.0
975,720465.0
976,719896.0
977,720988.0
978,722458.0
979,722158.0
980,720905.0
981,720209.0
982,721153.0
983,722394.0
