# Wink sensor recording
# Sensor: ADS1291
# Start timestamp millis: 1779205465283
# Start time: 2026-05-19 17:44:25
# Signals: ADS1291_EXG
# ADS1291 enabled: true
# ADS1291 sample_rate_hz: 250
# ADS1291 gain: 6
# ADS1291 mode: 1
# ADS1291 mode_label: EEG
sample_index,ADS1291_EXG
814,130101.0
815,101550.0
816,116542.0
817,134414.0
818,135519.0
819,133871.0
820,129169.0
821,132046.0
822,135703.0
823,135978.0
824,135313.0
825,132820.0
826,134088.0
827,136079.0
828,135913.0
829,135365.0
830,134461.0
831,135194.0
832,136334.0
833,136103.0
834,135318.0
835,134241.0
836,135126.0
837,136661.0
838,136158.0
839,135366.0
840,133868.0
841,135113.0
842,136848.0
843,136628.0
844,135912.0
845,135334.0
846,136194.0
847,137153.0
848,136596.0
849,135869.0
850,135695.0
851,136545.0
852,137067.0
853,136628.0
854,135998.0
855,135781.0
856,136504.0
857,137161.0
858,136644.0
859,136074.0
860,135720.0
861,136261.0
862,137064.0
863,136784.0
864,136197.0
865,135438.0
866,136307.0
867,137434.0
868,136932.0
869,136404.0
870,135343.0
871,136345.0
872,137550.0
873,137143.0
874,136563.0
875,136603.0
876,137124.0
877,137478.0
878,137356.0
879,136501.0
880,135241.0
881,85555.0
882,5585.0
883,-1594.0
884,-1581.0
885,-1577.0
886,-1586.0
887,-1594.0
888,-1586.0
889,-1578.0
890,-1580.0
891,-1584.0
892,-1586.0
893,-1591.0
894,-1594.0
895,-1571.0
896,-1581.0
897,-1591.0
898,-1585.0
899,-1578.0
900,-1571.0
901,-1586.0
902,-1585.0
903,-1584.0
904,-1581.0
905,-1577.0
906,-1588.0
907,-1582.0
908,-1576.0
909,-1585.0
910,-1583.0
911,-1592.0
912,-1580.0
913,-1589.0
914,-1597.0
915,-1590.0
916,-1585.0
917,-1585.0
918,-1574.0
919,-1590.0
920,-1589.0
921,-1591.0
922,21459.0
923,133078.0
924,156461.0
925,149785.0
926,147149.0
927,145953.0
928,144303.0
929,141989.0
930,140371.0
931,140123.0
932,140128.0
933,139628.0
934,138321.0
935,137093.0
936,137154.0
937,137848.0
938,137632.0
939,136318.0
940,135636.0
941,136005.0
942,136724.0
943,136421.0
944,135276.0
945,134741.0
946,135238.0
947,135908.0
948,135696.0
949,134775.0
950,134228.0
951,134664.0
952,135486.0
953,135264.0
954,134347.0
955,133938.0
956,134541.0
957,135382.0
958,135369.0
959,134330.0
960,133893.0
961,134554.0
962,135486.0
963,135291.0
964,134191.0
965,133759.0
966,134394.0
967,135149.0
968,135036.0
969,134206.0
970,133738.0
971,134206.0
972,135118.0
973,135129.0
974,134234.0
975,133727.0
976,134233.0
977,135103.0
978,134968.0
979,133909.0
980,133374.0
981,133878.0
982,134630.0
983,134577.0
984,133630.0
985,133073.0
986,133733.0
987,134614.0
988,134654.0
989,133758.0
990,133263.0
991,133827.0
992,134754.0
993,134759.0
994,133821.0
995,133225.0
996,133839.0
997,134672.0
998,134669.0
999,133721.0
1000,133146.0
1001,133798.0
1002,134647.0
1003,134595.0
1004,133554.0
1005,132934.0
1006,133573.0
1007,134558.0
1008,134454.0
1009,133658.0
1010,133233.0
1011,133729.0
1012,134701.0
1013,134649.0
1014,133687.0
1015,133145.0
1016,133755.0
1017,134641.0
1018,134601.0
1019,133773.0
1020,133371.0
1021,133903.0
1022,134663.0
1023,134644.0
1024,133695.0
1025,133221.0
1026,133805.0
1027,134738.0
1028,134663.0
1029,133706.0
1030,133410.0
1031,133991.0
1032,134728.0
1033,134686.0
1034,133799.0
1035,133244.0
1036,133926.0
1037,134824.0
1038,134810.0
1039,133989.0
1040,133483.0
1041,133971.0
1042,134758.0
1043,134862.0
1044,134163.0
1045,133895.0
1046,134213.0
1047,134308.0
1048,134181.0
1049,133991.0
1050,133918.0
1051,134053.0
1052,134143.0
1053,134184.0
1054,134048.0
1055,133868.0
1056,133933.0
1057,134036.0
1058,134029.0
1059,133847.0
1060,133691.0
1061,133936.0
1062,134329.0
1063,134456.0
1064,134469.0
1065,134558.0
1066,134715.0
1067,134815.0
1068,134979.0
1069,134939.0
1070,134849.0
1071,135066.0
1072,135312.0
1073,135379.0
1074,135174.0
1075,135105.0
1076,135379.0
1077,135531.0
1078,135495.0
1079,135299.0
1080,135331.0
1081,135459.0
1082,135672.0
1083,135563.0
1084,135458.0
1085,135603.0
1086,135637.0
1087,135698.0
1088,135731.0
1089,135693.0
1090,135677.0
1091,135765.0
1092,135941.0
1093,135931.0
1094,135774.0
1095,135709.0
1096,135953.0
1097,136141.0
1098,136192.0
1099,136008.0
1100,135986.0
1101,136205.0
1102,136048.0
1103,136012.0
1104,135754.0
1105,135488.0
1106,135492.0
1107,135463.0
1108,135454.0
1109,135505.0
1110,135594.0
1111,135649.0
1112,135658.0
1113,135571.0
1114,135552.0
1115,135618.0
1116,135515.0
1117,135564.0
1118,135582.0
1119,135446.0
1120,135344.0
1121,135488.0
1122,135506.0
1123,135352.0
1124,135197.0
1125,135184.0
1126,135065.0
1127,135028.0
1128,134868.0
1129,134771.0
1130,134831.0
1131,134759.0
1132,134551.0
1133,134426.0
1134,133979.0
1135,133517.0
1136,133329.0
1137,133168.0
1138,133012.0
1139,133023.0
1140,133226.0
1141,133779.0
1142,134156.0
1143,134289.0
1144,134189.0
1145,134148.0
1146,134374.0
1147,134635.0
1148,134614.0
1149,134501.0
1150,134372.0
1151,134374.0
1152,134621.0
1153,134566.0
1154,134434.0
1155,134391.0
1156,134375.0
1157,134482.0
1158,134516.0
1159,134286.0
1160,134351.0
1161,134444.0
1162,134499.0
1163,134568.0
1164,134322.0
1165,134256.0
1166,134435.0
1167,134660.0
1168,134579.0
1169,134113.0
1170,134097.0
1171,134214.0
1172,134336.0
1173,134391.0
1174,134203.0
1175,134113.0
1176,134259.0
1177,134508.0
1178,134549.0
1179,134323.0
1180,134194.0
1181,134403.0
1182,134446.0
1183,134416.0
1184,134148.0
1185,134016.0
1186,134154.0
1187,134311.0
1188,134194.0
1189,134110.0
1190,134184.0
1191,134132.0
1192,134413.0
1193,134693.0
1194,134314.0
1195,134001.0
1196,134276.0
1197,134493.0
1198,134579.0
1199,134305.0
1200,134165.0
1201,134351.0
1202,134620.0
1203,134604.0
1204,134146.0
1205,134046.0
1206,134368.0
1207,134552.0
1208,134645.0
1209,134371.0
1210,134324.0
1211,134456.0
1212,134536.0
1213,134266.0
1214,129966.0
1215,127723.0
1216,129254.0
1217,130764.0
1218,131303.0
1219,130994.0
1220,130834.0
1221,131622.0
1222,132733.0
1223,132869.0
1224,132165.0
1225,131814.0
1226,132398.0
1227,133399.0
1228,133316.0
1229,132538.0
1230,132248.0
1231,132831.0
1232,133751.0
1233,133634.0
1234,132754.0
1235,132343.0
1236,132916.0
1237,133820.0
1238,133787.0
1239,132790.0
1240,132445.0
1241,133259.0
1242,134245.0
1243,134189.0
1244,133303.0
1245,132852.0
1246,133490.0
1247,134306.0
1248,134149.0
1249,133214.0
1250,132790.0
1251,133641.0
1252,134426.0
1253,134091.0
1254,133367.0
1255,133012.0
1256,133598.0
1257,134362.0
1258,134255.0
1259,133314.0
1260,132983.0
1261,133737.0
1262,134646.0
1263,134422.0
1264,133438.0
1265,133085.0
1266,133731.0
1267,134594.0
1268,134372.0
1269,133601.0
1270,133216.0
1271,133760.0
1272,134515.0
1273,134469.0
1274,133522.0
1275,133129.0
1276,133912.0
1277,134814.0
1278,134596.0
1279,133756.0
1280,133334.0
1281,133957.0
1282,134942.0
1283,134789.0
1284,134005.0
1285,133546.0
1286,134091.0
1287,135093.0
1288,134811.0
1289,133813.0
1290,133383.0
1291,134017.0
1292,134969.0
1293,134851.0
1294,133866.0
1295,133588.0
1296,134248.0
1297,135106.0
1298,134998.0
1299,134056.0
1300,133567.0
1301,134256.0
1302,135019.0
1303,134838.0
1304,134026.0
1305,133547.0
1306,134183.0
1307,134985.0
1308,134844.0
1309,133909.0
1310,133439.0
1311,134018.0
1312,134835.0
1313,134531.0
1314,133469.0
1315,132980.0
1316,133584.0
1317,134596.0
1318,134351.0
1319,133333.0
1320,132944.0
1321,133701.0
1322,134516.0
1323,134384.0
1324,133314.0
1325,133018.0
1326,133691.0
1327,134594.0
1328,134555.0
1329,133800.0
1330,133468.0
1331,134212.0
1332,135125.0
1333,134794.0
1334,133696.0
1335,133340.0
1336,134116.0
1337,134991.0
1338,134768.0
1339,133985.0
1340,133520.0
1341,134103.0
1342,134983.0
1343,134806.0
1344,133793.0
1345,133534.0
1346,134252.0
1347,134967.0
1348,134585.0
1349,133675.0
1350,133373.0
1351,134035.0
1352,134902.0
1353,134824.0
1354,133906.0
1355,133563.0
1356,134267.0
1357,135016.0
1358,134974.0
1359,134061.0
1360,133649.0
1361,134446.0
1362,135348.0
1363,135167.0
1364,134312.0
1365,134071.0
1366,134494.0
1367,135350.0
1368,135078.0
1369,134048.0
1370,133678.0
1371,134291.0
1372,135194.0
1373,135037.0
1374,134016.0
1375,133561.0
1376,134146.0
1377,134981.0
1378,134936.0
1379,134001.0
1380,133649.0
1381,134316.0
1382,135292.0
1383,135658.0
1384,134393.0
1385,133804.0
1386,134443.0
1387,135642.0
1388,135913.0
1389,134802.0
1390,134054.0
1391,134545.0
1392,135700.0
1393,135851.0
1394,134429.0
1395,133908.0
1396,134553.0
1397,135393.0
1398,135298.0
1399,134183.0
1400,133693.0
1401,134326.0
1402,135549.0
1403,135858.0
1404,134699.0
1405,134029.0
1406,134728.0
