EEG_CH1_RAW	EEG_CH1_BP_0p5_20
-7742	-4139.014
-7131	-4139.607
-7151	-4145.7393
-7737	-4157.966
-8052	-4175.958
-7674	-4198.383
-7124	-4223.0776
-7083	-4247.3506
-7614	-4268.469
-7987	-4284.072
-7641	-4292.651
-7027	-4293.9033
-7057	-4288.9863
-7625	-4280.6206
-8006	-4272.781
-7628	-4270.219
-7024	-4277.7935
-7036	-4299.807
-7587	-4339.4355
-7932	-4398.0796
-7634	-4475.0547
-7057	-4567.5483
-7060	-4670.9604
-7667	-4779.472
-7978	-4886.7905
-7650	-4986.8667
-7065	-5074.66
-7094	-5146.711
-7738	-5201.5166
-8026	-5239.609
-7637	-5263.1157
-7052	-5275.329
-7077	-5280.1074
-7774	-5281.187
-8069	-5281.7017
-7690	-5283.626
-7018	-5287.6035
-7006	-5292.999
-7660	-5298.188
-8094	-5300.9565
-7664	-5298.887
-7026	-5289.7886
-7022	-5272.038
-7641	-5244.8706
-8052	-5208.4126
-7676	-5163.606
-7050	-5112.012
-7038	-5055.609
-7660	-4996.6294
-7997	-4937.344
-7670	-4879.8066
-7082	-4825.7925
-7081	-4776.747
-7666	-4733.804
-8021	-4697.7744
-7662	-4669.0337
-7106	-4647.5483
-7083	-4632.9
-7656	-4624.2993
-8004	-4620.5903
-7621	-4620.313
-7069	-4621.7373
-7122	-4623.078
-7738	-4622.699
-8077	-4619.2773
-7704	-4611.8926
-7103	-4600.0845
-7111	-4583.876
-7669	-4563.8237
-8031	-4540.901
-7703	-4516.242
-7122	-4491.0557
-6907	-4466.563
-7424	-4443.784
-8021	-4423.4595
-7627	-4406.161
-7081	-4392.1323
-7119	-4381.4165
-7706	-4373.9507
-8030	-4369.558
-7673	-4367.8965
-7112	-4368.498
-7137	-4370.778
-7707	-4374.104
-8039	-4377.7974
-7654	-4381.1323
-7089	-4383.417
-7071	-4384.1147
-7614	-4382.9893
-7960	-4380.1016
-7663	-4375.808
-7049	-4370.741
-7034	-4365.7275
-7647	-4361.6733
-7962	-4359.415
-7621	-4359.4824
-7015	-4362.019
-7016	-4366.689
-7596	-4372.7954
