EEG_CH1_RAW	EEG_CH1_BP_0p5_20
-50086	-23208.15
-36066	-23211.393
-21694	-23216.604
-37254	-23219.38
-52389	-23222.605
-50071	-23226.852
-36048	-23231.11
-21779	-23236.283
-37326	-23238.408
-52394	-23240.426
-49974	-23242.387
-35906	-23242.469
-21720	-23240.566
-37457	-23232.062
-52447	-23219.922
-49942	-23205.139
-35723	-23187.887
-21587	-23170.795
-37505	-23152.184
-52516	-23137.686
-49909	-23129.98
-35671	-23129.334
-21710	-23136.824
-37589	-23147.615
-52513	-23163.2
-49859	-23181.697
-35589	-23199.244
-21711	-23214.076
-37674	-23220.576
-52561	-23221.209
-49831	-23217.074
-35422	-23208.6
-21553	-23198.734
-37711	-23185.818
-52584	-23175.312
-49784	-23169.342
-35400	-23167.654
-21720	-23170.922
-37880	-23174.402
-52709	-23180.188
-49806	-23187.541
-35354	-23194.438
-21826	-23200.959
-37962	-23203.098
-52715	-23204.459
-49734	-23206.12
-35219	-23207.688
-21695	-23210.25
-38021	-23209.9
-52754	-23209.629
-49699	-23209.506
-35094	-23208.06
-21721	-23205.762
-38139	-23198.87
-52771	-23191.47
-49612	-23185.37
-35031	-23181.082
-21785	-23180.855
-38194	-23181.836
-52817	-23187.816
-49582	-23198.814
-34920	-23212.486
-21772	-23227.465
-38275	-23237.492
-52835	-23243.664
-49536	-23244.797
-34887	-23239.303
-21870	-23228.371
-38400	-23209.83
-52901	-23189.588
-49530	-23171.146
-34796	-23156.547
-21961	-23148.72
-38501	-23145.217
-52895	-23149.57
-49477	-23161.127
-34652	-23177.068
-21866	-23195.48
-38601	-23210.016
-52906	-23221.906
-49347	-23230.264
-34571	-23233.8
-21976	-23233.617
-38694	-23227.111
-52941	-23219.234
-49336	-23211.932
-34553	-23205.537
-22064	-23201.344
-38727	-23195.623
-52891	-23191.303
-49259	-23187.922
-34428	-23183.736
-21995	-23178.643
-38829	-23168.59
-52857	-23157.303
-49161	-23145.828
-34340	-23134.479
-22123	-23125.129
-38957	-23115.268
-52970	-23109.262
-49175	-23107.953
-34289	-23110.436
-22139	-23116.707
-39044	-23122.027
-52999	-23128.629
-49175	-23135.521
-34191	-23140.785
-22066	-23144.12
